정류장 번호,권종,거래건수
5033,청소년,59
5033,청소년,67
5033,어린이,6
5033,일반,1013
5033,일반,566
5034,일반,14
5034,청소년,131
5035,청소년,2
5035,어린이,1
5035,일반,465
5035,일반,330
5036,일반,13
5036,청소년,3
5036,일반,3
5036,일반,28
5037,일반,1
5038,일반,3
5039,일반,132
5039,청소년,1
5040,일반,4
5040,일반,52
5040,일반,56
5040,일반,1
5041,일반,94
5041,일반,1
5041,어린이,5
5041,어린이,1
5042,일반,1415
5042,일반,48
5042,일반,2
5042,청소년,7
5043,어린이,2
5043,일반,32
5043,일반,226
5043,일반,5
5044,청소년,1
5044,청소년,22
5044,어린이,4
5044,일반,1412
5045,일반,10
5045,청소년,114
5045,일반,215
5046,일반,17
5046,어린이,1
5046,일반,25
5046,청소년,3
5046,일반,182
5047,일반,52
5047,어린이,690
5047,어린이,33
5047,어린이,3
5048,일반,23131
5048,일반,8308
5048,일반,515
5048,청소년,2196
5048,청소년,174
5048,청소년,58
5048,일반,215
5048,일반,1
5048,청소년,1
5049,일반,3
5049,일반,74
5049,어린이,1
5049,일반,1376
5049,일반,26
5049,일반,2
5049,청소년,171
5050,어린이,1
5050,일반,9
5050,일반,328
5050,일반,1
5050,청소년,1
5050,일반,2
5051,일반,3
5051,일반,36
5051,어린이,33
5051,일반,1655
5051,일반,24
5051,청소년,59
5051,일반,30
5052,일반,45
5052,청소년,1
5052,어린이,3
5052,일반,156
5052,일반,271
5053,일반,66
5053,청소년,3
5053,어린이,1
5053,일반,1778
5053,일반,77
5053,일반,10
5053,청소년,11
5054,청소년,2
5054,어린이,3386
5054,어린이,434
5055,어린이,105
5055,일반,89056
5055,일반,18926
5056,일반,9334
5056,청소년,28139
5056,청소년,1731
5056,청소년,1140
5056,어린이,3904
5057,어린이,180
5057,어린이,107
5057,일반,85018
5057,일반,9647
5057,일반,5539
5057,청소년,19329
5058,청소년,1536
5058,청소년,979
5058,어린이,101
5059,어린이,58
5059,어린이,6
5059,일반,22242
5059,일반,9301
5060,일반,596
5060,청소년,1204
5060,청소년,664
5060,청소년,44
5061,어린이,552
5061,어린이,20
5061,어린이,27
5062,일반,30409
5063,일반,3618
5064,일반,5774
5064,청소년,3143
5064,청소년,83
5065,청소년,230
5065,어린이,1
5065,어린이,32
5065,일반,164
5066,일반,2051
5066,청소년,29
5067,청소년,348
5067,어린이,1
5067,어린이,40
5067,일반,70
5068,일반,1147
5068,청소년,8
5068,청소년,69
5069,어린이,2
5069,어린이,4
5069,일반,35
5069,일반,2213
5070,일반,13
5070,청소년,7
5071,청소년,55
5071,어린이,36
5072,어린이,1
5072,일반,8013
5073,일반,310
5073,일반,111
5074,청소년,363
5074,청소년,10
5075,청소년,6
5075,어린이,15
5075,어린이,2
5075,어린이,1
5076,일반,4841
5076,일반,179
5077,일반,4
5077,청소년,190
5077,청소년,6
5078,어린이,6
5078,어린이,5
5079,일반,101
5079,일반,1785
5079,일반,5
5079,청소년,10
5080,청소년,51
5080,청소년,3
5081,어린이,114
5081,어린이,10
5081,일반,16931
5082,일반,1060
5082,일반,89
5082,청소년,1544
5083,청소년,27
5083,청소년,9
5083,어린이,1665
5084,어린이,168
5084,어린이,14
5084,일반,58500
5084,일반,1310
5085,일반,897
5085,청소년,16849
5085,청소년,369
5085,청소년,151
5086,어린이,776
5086,어린이,65
5086,어린이,4
5086,일반,5953
5087,일반,5396
5087,일반,322
5087,청소년,4696
5088,청소년,262
5089,청소년,22
5089,어린이,164
5090,어린이,28
5090,일반,34111
5090,일반,1032
5090,일반,143
5090,청소년,1681
5090,청소년,61
5091,청소년,12
5091,어린이,310
5091,어린이,2
5091,어린이,1
5091,일반,5115
5091,일반,1524
5092,일반,22
5092,청소년,2114
5092,청소년,34
5092,청소년,3
5094,어린이,1
5094,일반,69
5094,일반,6
5094,청소년,2
5094,청소년,2
5094,어린이,2
5094,일반,20
5094,일반,707
5094,일반,11
5095,청소년,1
5095,청소년,22
5095,어린이,2015
5095,어린이,2370
5095,어린이,436
5095,일반,93563
5095,일반,51783
5095,일반,18361
5095,청소년,15003
5096,청소년,11326
5096,청소년,2861
5096,어린이,644
5096,어린이,266
5098,어린이,42
5098,일반,14848
5098,일반,12419
5098,일반,1286
5098,청소년,2226
5098,청소년,1038
5098,청소년,255
5098,어린이,4561
5099,어린이,646
5099,어린이,42
5099,일반,68471
5099,일반,14625
5099,일반,1770
5099,청소년,14662
5099,청소년,3245
5099,청소년,199
5100,어린이,1031
5100,어린이,283
5100,어린이,47
5100,일반,30378
5100,일반,39911
5100,일반,6026
5100,청소년,2575
5100,청소년,2322
5100,청소년,474
5101,어린이,819
5101,어린이,130
5101,어린이,113
5101,일반,39719
5101,일반,18856
5101,일반,17425
5101,청소년,10409
5101,청소년,1550
5102,청소년,1675
5102,어린이,719
5102,어린이,83
5102,어린이,2
5102,일반,13857
5102,일반,8167
5102,일반,312
5102,청소년,3093
5102,청소년,230
5103,청소년,38
5103,어린이,425
5103,어린이,181
5103,어린이,4
5103,일반,40427
5103,일반,23546
5103,일반,230
5103,청소년,3586
5103,청소년,1192
5104,청소년,25
5104,어린이,301
5104,어린이,35
5104,어린이,2
5104,일반,7992
5104,일반,1993
5105,일반,62
5105,청소년,1120
5105,청소년,420
5105,청소년,6
5105,어린이,887
5106,어린이,42
5106,어린이,5
5106,일반,8062
5106,일반,1951
5106,일반,72
5106,청소년,1808
5106,청소년,143
5107,청소년,16
5107,어린이,326
5107,어린이,22
5107,일반,13687
5108,일반,1915
5108,일반,49
5109,청소년,780
5109,청소년,91
5109,청소년,2
5109,어린이,6
5109,어린이,22
5110,어린이,1
5110,일반,99
5110,일반,2261
5110,일반,38
5110,청소년,22
5110,청소년,92
5110,청소년,5
5110,어린이,1
5110,어린이,23
5111,어린이,2
5111,일반,186
5111,일반,2804
5111,일반,6
5111,청소년,19
5111,청소년,143
5111,어린이,52
5111,어린이,1
5111,일반,21236
5112,일반,43
5112,일반,75
5112,청소년,1573
5112,청소년,2
5112,청소년,13
5112,어린이,63
5112,어린이,1
5112,일반,93
5112,일반,205
5113,일반,1
5113,청소년,2
5113,청소년,8
5113,어린이,2
5113,일반,37
5113,일반,29
5113,청소년,2
5113,청소년,7
5114,어린이,2
5114,일반,33
5114,일반,62
5114,청소년,1
5114,청소년,10
5114,어린이,1
5114,어린이,54
5115,일반,250
5115,일반,1482
5115,일반,1
5116,청소년,1
5116,청소년,133
5116,어린이,1
5117,일반,307
5117,일반,177
5118,일반,26
5118,청소년,23
5118,청소년,5
5119,청소년,12
5119,어린이,1
5119,일반,53
5119,일반,2474
5119,일반,2
5120,청소년,45
5120,어린이,393
5120,어린이,832
5120,어린이,7
5120,일반,9955
5120,일반,8335
5121,일반,269
5121,청소년,1769
5121,청소년,1021
5121,청소년,44
5122,어린이,2606
5122,어린이,208
5123,어린이,31
5124,일반,76707
5125,일반,3463
5125,일반,1084
5125,청소년,11304
5125,청소년,219
5126,청소년,128
5126,어린이,354
5126,어린이,239
5126,어린이,16
5126,일반,5250
5126,일반,2811
5126,일반,414
5126,청소년,637
5126,청소년,334
5127,청소년,62
5127,어린이,2040
5127,어린이,244
5127,어린이,16
5127,일반,22694
5127,일반,1717
5128,일반,608
5128,청소년,3923
5128,청소년,93
5128,청소년,63
5128,어린이,19
5128,어린이,497
5128,일반,627
5129,일반,10603
5129,일반,51
5129,청소년,61
5130,청소년,1392
5130,청소년,7
5130,어린이,905
5130,어린이,73
5130,어린이,18
5131,일반,8858
5131,일반,701
5132,일반,570
5132,청소년,1218
5132,청소년,52
5132,청소년,144
5132,일반,11
5133,일반,5
5133,어린이,5
5133,일반,510
5133,일반,13
5134,일반,2
5135,청소년,51
5135,일반,143
5135,일반,54
5135,일반,52
5135,어린이,91
5135,어린이,14
5136,일반,1452
5136,일반,375
5136,일반,1
5136,청소년,113
5137,청소년,4
5137,어린이,116
5138,일반,1410
5138,일반,1
5138,청소년,126
5138,일반,1805
5138,일반,14
5138,일반,4
5138,청소년,4
5139,어린이,63
5139,일반,8
5139,일반,99
5139,일반,2
5139,청소년,5
5139,일반,17
5139,일반,1
5140,일반,5
5140,어린이,8
5140,어린이,14
5140,어린이,1
5141,일반,584
5141,일반,318
5141,일반,23
5141,청소년,87
5141,청소년,35
5142,청소년,1
5142,어린이,21
5143,어린이,154
5143,어린이,27
5143,일반,3299
5143,일반,1889
5143,일반,2691
5143,청소년,368
5144,청소년,467
5144,청소년,317
5144,어린이,17
5144,어린이,21
5144,어린이,10
5144,일반,984
5145,일반,1456
5145,일반,1485
5145,청소년,136
5145,청소년,103
5146,청소년,131
5146,어린이,25
5146,어린이,170
5146,어린이,111
5146,일반,2316
5147,일반,5996
5147,일반,7458
5147,청소년,90
5147,청소년,208
5147,청소년,295
5147,어린이,126
5148,어린이,145
5148,어린이,579
5148,일반,13301
5148,일반,3232
5148,일반,8925
5148,청소년,686
5149,청소년,279
5149,청소년,802
5149,어린이,9
5149,어린이,152
5149,어린이,1
5149,일반,2728
5149,일반,1929
5149,일반,32
5149,청소년,217
5150,청소년,262
5150,청소년,5
5150,일반,175
5150,일반,493
5150,일반,11
5150,청소년,1
5150,청소년,3
5150,어린이,665
5150,어린이,241
5151,어린이,15
5151,일반,87194
5151,일반,12273
5151,일반,1031
5151,청소년,4375
5151,청소년,558
5151,청소년,70
5151,어린이,3576
5151,어린이,84
5152,어린이,43
5152,일반,74010
5152,일반,17057
5152,일반,1494
5152,청소년,14697
5152,청소년,815
5152,청소년,126
5152,일반,727
5152,청소년,1
5153,어린이,1
5153,일반,6
5153,일반,88
5153,일반,1
5153,어린이,6
5153,어린이,5
5153,어린이,1
5153,일반,93
5153,일반,859
5154,일반,16
5154,청소년,7
5154,청소년,14
5154,청소년,3
5154,어린이,55
5154,어린이,5
5154,어린이,1
5154,일반,6409
5154,일반,118
5155,일반,58
5155,청소년,296
5155,청소년,4
5155,청소년,5
5155,어린이,316
5155,어린이,7
5155,어린이,13
5155,일반,26450
5155,일반,2340
5156,일반,274
5156,청소년,2920
5156,청소년,65
5156,청소년,31
5156,어린이,139
5156,어린이,66
5156,일반,35862
5156,일반,4636
5156,일반,301
5157,청소년,3031
5157,청소년,228
5157,청소년,21
5157,어린이,926
5157,어린이,45
5157,어린이,21
5157,일반,24036
5157,일반,8892
5157,일반,1566
5158,청소년,4252
5158,청소년,178
5158,청소년,219
5158,어린이,300
5158,어린이,312
5158,어린이,15
5158,일반,13718
5158,일반,10936
5158,일반,1136
5159,청소년,1138
5159,청소년,1358
5159,청소년,121
5159,어린이,506
5159,어린이,68
5159,어린이,75
5159,일반,39875
5159,일반,14816
5159,일반,6624
5160,청소년,2248
5160,청소년,451
5160,청소년,959
5160,어린이,285
5160,어린이,233
5160,어린이,29
5160,일반,49156
5160,일반,9164
5160,일반,2312
5161,청소년,1947
5161,청소년,1039
5161,청소년,118
5161,어린이,165
5161,어린이,177
5161,어린이,12
5161,일반,10777
5161,일반,11278
5161,일반,378
5162,청소년,1190
5162,청소년,810
5162,청소년,33
5162,어린이,4
5162,어린이,74
5162,일반,50
5162,일반,1870
5163,일반,3
5163,청소년,10
5163,청소년,195
5163,어린이,3
5163,일반,141
5163,일반,96
5164,청소년,2
5164,청소년,3
5164,어린이,3
5164,어린이,195
5164,일반,70
5164,일반,15209
5164,일반,8
5164,청소년,15
5164,청소년,805
5165,청소년,1
5165,어린이,182
5165,어린이,17
5165,일반,3303
5165,일반,319
5165,일반,23
5165,청소년,484
5165,청소년,38
5165,청소년,2
5166,어린이,17
5166,어린이,7
5166,일반,976
5166,일반,708
5166,일반,7
5166,청소년,116
5166,청소년,84
5166,어린이,19
5166,어린이,24
5167,일반,3938
5167,일반,7291
5167,일반,86
5167,청소년,269
5167,청소년,205
5167,청소년,3
5167,어린이,509
5167,어린이,23
5167,어린이,4
5168,일반,22210
5168,일반,562
5168,일반,1122
5168,청소년,1599
5168,청소년,11
5168,청소년,18
5168,일반,25
5168,일반,176
5168,청소년,20
5169,일반,1581
5169,일반,9
5169,청소년,318
5169,어린이,2928
5169,어린이,45
5169,어린이,11
5169,일반,21374
5169,일반,1610
5169,일반,1047
5170,청소년,7254
5170,청소년,146
5170,청소년,42
5170,어린이,565
5170,어린이,92
5170,어린이,18
5170,일반,3061
5170,일반,1786
5170,일반,489
5171,청소년,1425
5171,청소년,201
5171,청소년,59
5171,어린이,543
5171,어린이,164
5171,어린이,89
5171,일반,39349
5171,일반,13768
5171,일반,7059
5172,청소년,3964
5172,청소년,1045
5172,청소년,870
5172,어린이,705
5172,어린이,139
5172,어린이,151
5172,일반,67806
5172,일반,13523
5172,일반,15604
5173,청소년,7311
5173,청소년,1483
5173,청소년,2185
5173,어린이,5574
5173,어린이,732
5173,어린이,492
5173,일반,171723
5173,일반,65870
5173,일반,67256
5174,청소년,41976
5174,청소년,6631
5174,청소년,6836
5174,어린이,3745
5174,어린이,867
5174,어린이,766
5174,일반,212967
5174,일반,96321
5174,일반,60559
5175,청소년,26435
5175,청소년,9024
5175,청소년,7234
5175,어린이,48
5175,어린이,221
5175,어린이,18
5175,일반,1197
5176,일반,6561
5176,일반,325
5176,청소년,430
5176,청소년,916
5176,청소년,115
5176,어린이,299
5176,어린이,101
5176,어린이,1
5176,일반,8519
5177,일반,1978
5177,일반,287
5177,청소년,7478
5177,청소년,435
5177,청소년,105
5177,어린이,399
5177,어린이,15
5177,어린이,3
5177,일반,4994
5178,일반,1399
5178,일반,58
5178,청소년,2995
5178,청소년,196
5178,청소년,25
5178,어린이,164
5178,어린이,54
5178,어린이,4
5178,일반,4423
5179,일반,2096
5179,일반,515
5179,청소년,2671
5179,청소년,139
5179,청소년,34
5179,어린이,8770
5179,어린이,32
5179,어린이,43
5179,일반,171147
5180,일반,1337
5180,일반,2190
5180,청소년,20209
5180,청소년,32
5180,청소년,259
5180,어린이,74
5180,어린이,672
5180,어린이,1
5180,일반,4940
5181,일반,14897
5181,일반,654
5181,청소년,164
5181,청소년,688
5181,청소년,8
5181,어린이,14
5181,일반,12
5181,일반,1076
5181,청소년,3
5182,청소년,73
5182,어린이,1
5182,어린이,58
5182,일반,50
5182,일반,2831
5182,일반,5
5182,청소년,8
5182,청소년,421
5182,어린이,4899
5183,어린이,2112
5183,어린이,2988
5183,일반,138727
5183,일반,134254
5183,일반,182786
5183,청소년,29691
5183,청소년,17712
5183,청소년,25670
5183,어린이,4904
5184,어린이,1439
5184,어린이,1251
5184,일반,289046
5184,일반,83762
5184,일반,147627
5184,청소년,38828
5184,청소년,10141
5184,청소년,15854
5184,어린이,69
5185,어린이,45
5185,어린이,79
5185,일반,8308
5185,일반,927
5185,일반,1448
5185,청소년,527
5185,청소년,89
5185,청소년,288
5185,어린이,69
5186,어린이,219
5186,어린이,4
5186,일반,2653
5186,일반,9669
5186,일반,97
5186,청소년,447
5186,청소년,889
5186,청소년,28
5186,일반,4
5187,일반,54
5187,일반,282
5187,일반,1
5187,어린이,2070
5187,어린이,148
